record_id,date,plot_id,sex,hindfoot_length,species
565,1978-01-10,l,NA,NA,Neotoma albigula
566,1978-01-10,r,F,36,Dipodomys merriami
567,1978-01-10,l,F,36,Dipodomys merriami
568,1978-01-10,u,NA,NA,Onychomys torridus
569,1978-01-10,e,M,NA,Dipodomys spectabilis
570,1978-01-10,e,NA,NA,Onychomys torridus
571,1978-01-10,r,F,NA,Dipodomys merriami
572,1978-01-10,r,M,38,Dipodomys merriami
573,1978-01-10,e,F,NA,Dipodomys spectabilis
574,1978-01-10,r,F,34,Dipodomys merriami
575,1978-01-10,r,M,38,Dipodomys merriami
576,1978-01-10,r,M,36,Dipodomys merriami
577,1978-01-10,u,NA,NA,Onychomys torridus
578,1978-01-10,r,M,NA,Dipodomys merriami
579,1978-01-10,e,F,NA,Dipodomys merriami
580,1978-01-10,l,M,NA,Dipodomys merriami
584,1978-02-18,c,M,NA,Onychomys torridus
585,1978-02-18,b,M,53,Dipodomys spectabilis
586,1978-02-18,m,M,35,Dipodomys merriami
587,1978-02-18,b,NA,NA,Onychomys sp.
588,1978-02-18,b,M,NA,Neotoma albigula
589,1978-02-18,t,F,39,Dipodomys merriami
590,1978-02-18,b,F,16,Perognathus flavus
591,1978-02-18,f,F,38,Dipodomys merriami
592,1978-02-18,v,M,39,Dipodomys merriami
593,1978-02-18,b,M,38,Dipodomys merriami
594,1978-02-18,i,M,38,Dipodomys merriami
595,1978-02-18,b,M,37,Dipodomys merriami
596,1978-02-18,i,F,NA,Dipodomys spectabilis
597,1978-02-18,t,F,33,Dipodomys merriami
598,1978-02-18,b,F,NA,Onychomys torridus
599,1978-02-18,c,F,15,Onychomys torridus
600,1978-02-18,b,F,37,Dipodomys merriami
601,1978-02-18,b,M,36,Dipodomys merriami
602,1978-02-18,m,M,37,Dipodomys merriami
603,1978-02-18,b,M,NA,Onychomys torridus
604,1978-02-18,b,M,22,Peromyscus eremicus
607,1978-02-19,e,F,36,Dipodomys merriami
608,1978-02-19,q,F,34,Dipodomys merriami
609,1978-02-19,d,F,49,Dipodomys spectabilis
610,1978-02-19,q,M,37,Dipodomys merriami
611,1978-02-19,u,F,20,Onychomys torridus
612,1978-02-19,d,NA,NA,Dipodomys spectabilis
613,1978-02-19,e,M,49,Dipodomys spectabilis
614,1978-02-19,d,F,49,Dipodomys spectabilis
615,1978-02-19,e,F,49,Dipodomys spectabilis
616,1978-02-19,k,M,36,Dipodomys merriami
617,1978-02-19,k,M,38,Dipodomys merriami
618,1978-02-19,n,F,47,Dipodomys spectabilis
619,1978-02-19,n,F,39,Dipodomys merriami
620,1978-02-19,h,F,49,Dipodomys spectabilis
621,1978-02-19,d,NA,NA,Perognathus flavus
622,1978-02-19,q,F,46,Dipodomys spectabilis
623,1978-02-19,u,NA,NA,Onychomys torridus
624,1978-02-19,d,M,35,Dipodomys merriami
625,1978-02-19,e,F,35,Dipodomys merriami
626,1978-02-19,q,F,20,Onychomys leucogaster
627,1978-02-19,q,NA,NA,Dipodomys merriami
628,1978-02-19,k,NA,NA,Dipodomys merriami
629,1978-02-19,n,NA,NA,Neotoma albigula
630,1978-02-19,e,F,18,Onychomys torridus
631,1978-02-19,e,M,20,Onychomys torridus
633,1978-02-19,h,M,55,Dipodomys spectabilis
635,1978-02-20,o,M,38,Dipodomys merriami
636,1978-02-20,r,F,36,Dipodomys merriami
637,1978-02-20,r,F,38,Dipodomys merriami
638,1978-02-20,l,F,37,Dipodomys merriami
639,1978-02-20,a,F,35,Dipodomys merriami
640,1978-02-20,l,F,50,Dipodomys spectabilis
641,1978-02-20,o,M,38,Dipodomys merriami
642,1978-02-20,a,M,36,Dipodomys merriami
643,1978-02-20,o,F,35,Dipodomys merriami
644,1978-02-20,r,M,38,Dipodomys merriami
645,1978-02-20,l,M,38,Dipodomys merriami
646,1978-02-20,r,M,32,Neotoma albigula
647,1978-02-20,a,F,52,Dipodomys spectabilis
648,1978-02-20,p,F,37,Dipodomys merriami
649,1978-02-20,p,M,35,Dipodomys merriami
650,1978-03-11,b,F,15,Perognathus flavus
651,1978-03-11,t,M,38,Dipodomys merriami
652,1978-03-11,b,M,14,Perognathus flavus
653,1978-03-11,v,F,47,Dipodomys spectabilis
654,1978-03-11,v,F,37,Dipodomys merriami
655,1978-03-11,c,M,32,Neotoma albigula
656,1978-03-11,i,F,49,Dipodomys spectabilis
657,1978-03-11,b,M,54,Dipodomys spectabilis
658,1978-03-11,c,F,21,Onychomys torridus
659,1978-03-11,t,F,20,Onychomys torridus
660,1978-03-11,b,M,37,Dipodomys merriami
661,1978-03-11,b,NA,NA,Neotoma albigula
662,1978-03-11,m,F,15,Perognathus flavus
663,1978-03-11,b,M,18,Onychomys torridus
664,1978-03-11,b,M,35,Dipodomys merriami
665,1978-03-11,t,F,35,Dipodomys merriami
666,1978-03-11,m,M,21,Onychomys leucogaster
667,1978-03-11,t,F,35,Dipodomys merriami
668,1978-03-11,c,M,21,Onychomys torridus
669,1978-03-11,i,F,50,Dipodomys spectabilis
670,1978-03-11,b,F,20,Onychomys torridus
671,1978-03-11,b,M,20,Peromyscus eremicus
672,1978-03-11,c,M,15,Perognathus flavus
673,1978-03-11,b,F,NA,Peromyscus eremicus
674,1978-03-11,t,M,49,Dipodomys spectabilis
677,1978-03-12,e,M,52,Dipodomys spectabilis
678,1978-03-12,d,M,49,Dipodomys spectabilis
679,1978-03-12,e,F,49,Dipodomys spectabilis
680,1978-03-12,q,M,NA,Dipodomys merriami
681,1978-03-12,n,F,NA,Dipodomys spectabilis
682,1978-03-12,u,NA,NA,Onychomys torridus
683,1978-03-12,u,F,NA,Perognathus flavus
684,1978-03-12,d,M,35,Dipodomys merriami
685,1978-03-12,q,F,NA,Dipodomys spectabilis
686,1978-03-12,d,NA,NA,Perognathus flavus
687,1978-03-12,e,F,NA,Dipodomys spectabilis
688,1978-03-12,d,F,48,Dipodomys spectabilis
689,1978-03-12,k,M,53,Dipodomys spectabilis
690,1978-03-12,k,M,36,Dipodomys merriami
691,1978-03-12,d,F,50,Dipodomys spectabilis
692,1978-03-12,n,NA,NA,Dipodomys merriami
693,1978-03-12,u,M,NA,Onychomys torridus
694,1978-03-12,k,F,37,Dipodomys merriami
695,1978-03-12,q,NA,NA,Reithrodontomys megalotis
696,1978-03-12,e,F,37,Dipodomys merriami
697,1978-03-12,k,M,36,Dipodomys merriami
698,1978-03-12,n,F,NA,Dipodomys merriami
699,1978-03-12,e,F,36,Dipodomys merriami
700,1978-03-12,e,M,37,Dipodomys merriami
701,1978-03-12,q,NA,NA,Onychomys leucogaster
702,1978-03-12,e,M,35,Dipodomys merriami
703,1978-03-12,q,M,NA,Dipodomys spectabilis
704,1978-03-12,e,M,35,Dipodomys merriami
705,1978-03-12,k,F,NA,Dipodomys spectabilis
706,1978-03-12,q,F,NA,Onychomys torridus
707,1978-03-12,q,F,NA,Dipodomys merriami
708,1978-03-12,e,M,20,Onychomys torridus
710,1978-03-13,h,M,49,Dipodomys spectabilis
711,1978-03-13,r,F,37,Dipodomys merriami
712,1978-03-13,o,M,36,Dipodomys merriami
713,1978-03-13,h,M,15,Onychomys torridus
714,1978-03-13,o,F,NA,Dipodomys merriami
715,1978-03-13,r,M,36,Dipodomys merriami
716,1978-03-13,o,M,35,Dipodomys merriami
717,1978-03-13,a,F,NA,Dipodomys merriami
718,1978-03-13,h,M,35,Dipodomys ordii
719,1978-03-13,r,M,37,Dipodomys merriami
720,1978-03-13,h,F,47,Dipodomys spectabilis
721,1978-03-13,a,F,37,Dipodomys merriami
722,1978-03-13,p,F,NA,Onychomys leucogaster
723,1978-03-13,h,F,16,Onychomys torridus
724,1978-03-13,o,M,37,Dipodomys merriami
725,1978-03-13,a,F,NA,Dipodomys spectabilis
726,1978-03-13,r,F,NA,Dipodomys merriami
729,1978-03-13,o,M,36,Dipodomys merriami
731,1978-04-08,b,F,47,Dipodomys spectabilis
732,1978-04-08,b,NA,19,Onychomys torridus
733,1978-04-08,b,M,33,Dipodomys merriami
734,1978-04-08,f,M,36,Dipodomys merriami
735,1978-04-08,f,F,18,Onychomys torridus
736,1978-04-08,f,M,NA,Neotoma albigula
737,1978-04-08,i,F,36,Dipodomys merriami
738,1978-04-08,m,M,NA,Perognathus flavus
739,1978-04-08,m,M,19,Peromyscus eremicus
740,1978-04-08,m,M,NA,Onychomys leucogaster
741,1978-04-08,m,M,48,Dipodomys spectabilis
742,1978-04-08,m,M,18,Peromyscus eremicus
743,1978-04-08,t,M,36,Dipodomys merriami
744,1978-04-08,t,F,21,Peromyscus eremicus
745,1978-04-08,v,F,37,Dipodomys merriami
746,1978-04-08,v,M,20,Onychomys torridus
747,1978-04-08,i,F,35,Dipodomys merriami
748,1978-04-08,b,NA,NA,Neotoma albigula
749,1978-04-08,b,M,NA,Dipodomys spectabilis
750,1978-04-08,i,F,NA,Perognathus flavus
751,1978-04-08,m,M,35,Dipodomys merriami
752,1978-04-08,i,F,49,Dipodomys spectabilis
753,1978-04-08,t,F,36,Dipodomys merriami
754,1978-04-08,b,M,37,Dipodomys merriami
755,1978-04-08,c,F,32,Neotoma albigula
756,1978-04-08,u,F,20,Onychomys torridus
757,1978-04-08,b,F,NA,Dipodomys merriami
758,1978-04-08,i,M,34,Dipodomys merriami
759,1978-04-08,v,F,49,Dipodomys spectabilis
760,1978-04-08,i,M,48,Dipodomys spectabilis
761,1978-04-08,i,F,NA,Dipodomys spectabilis
762,1978-04-08,m,NA,NA,Spermophilus spilosoma
763,1978-04-08,t,M,50,Dipodomys spectabilis
764,1978-04-08,b,M,35,Dipodomys merriami
765,1978-04-08,i,F,36,Dipodomys merriami
766,1978-04-08,v,F,35,Dipodomys merriami
767,1978-04-08,m,M,NA,Dipodomys merriami
768,1978-04-08,m,NA,NA,Onychomys leucogaster
770,1978-04-09,d,M,37,Dipodomys merriami
771,1978-04-09,d,M,35,Dipodomys merriami
772,1978-04-09,e,NA,NA,Dipodomys merriami
773,1978-04-09,e,M,37,Dipodomys merriami
774,1978-04-09,e,M,36,Dipodomys merriami
775,1978-04-09,e,M,37,Dipodomys merriami
776,1978-04-09,e,M,37,Dipodomys merriami
777,1978-04-09,h,M,20,Onychomys torridus
778,1978-04-09,h,M,36,Dipodomys merriami
780,1978-04-09,k,M,NA,Dipodomys merriami
781,1978-04-09,k,F,37,Dipodomys merriami
782,1978-04-09,k,M,37,Dipodomys merriami
783,1978-04-09,n,F,47,Dipodomys spectabilis
784,1978-04-09,q,M,NA,Onychomys torridus
785,1978-04-09,q,M,39,Dipodomys merriami
786,1978-04-09,k,M,52,Dipodomys spectabilis
787,1978-04-09,e,F,50,Dipodomys spectabilis
788,1978-04-09,q,M,36,Dipodomys merriami
789,1978-04-09,h,M,52,Dipodomys spectabilis
790,1978-04-09,e,F,50,Dipodomys spectabilis
791,1978-04-09,e,M,53,Dipodomys spectabilis
792,1978-04-09,q,F,34,Dipodomys merriami
793,1978-04-09,d,F,49,Dipodomys spectabilis
794,1978-04-09,k,M,35,Dipodomys merriami
795,1978-04-09,q,F,33,Dipodomys ordii
796,1978-04-09,d,M,50,Dipodomys spectabilis
797,1978-04-09,q,M,50,Dipodomys spectabilis
798,1978-04-09,h,F,48,Dipodomys spectabilis
799,1978-04-09,k,F,36,Dipodomys merriami
800,1978-04-09,e,F,35,Dipodomys merriami
801,1978-04-09,n,F,46,Dipodomys spectabilis
802,1978-04-09,h,NA,NA,Dipodomys merriami
803,1978-04-09,d,F,48,Dipodomys spectabilis
804,1978-04-09,d,M,34,Dipodomys merriami
805,1978-04-09,q,F,47,Dipodomys spectabilis
806,1978-04-09,d,F,47,Dipodomys spectabilis
807,1978-04-09,q,F,35,Dipodomys merriami
808,1978-04-09,k,F,51,Dipodomys spectabilis
809,1978-04-09,k,F,47,Dipodomys spectabilis
810,1978-04-09,n,F,NA,Dipodomys merriami
814,1978-04-10,a,M,55,Dipodomys spectabilis
815,1978-04-10,a,F,38,Dipodomys merriami
816,1978-04-10,r,F,46,Dipodomys spectabilis
817,1978-04-10,l,F,37,Dipodomys merriami
818,1978-04-10,a,F,49,Dipodomys spectabilis
819,1978-04-10,l,F,NA,Dipodomys spectabilis
820,1978-04-10,r,F,35,Dipodomys merriami
821,1978-04-10,p,F,34,Dipodomys merriami
822,1978-04-10,a,F,48,Dipodomys spectabilis
823,1978-04-10,r,F,33,Dipodomys merriami
824,1978-04-10,l,M,38,Dipodomys merriami
825,1978-04-10,r,M,NA,Neotoma albigula
826,1978-04-10,p,M,20,Onychomys torridus
827,1978-04-10,o,M,36,Dipodomys merriami
828,1978-04-10,r,NA,NA,Dipodomys merriami
829,1978-04-10,a,M,48,Dipodomys spectabilis
830,1978-04-10,r,M,38,Dipodomys merriami
833,1978-05-06,b,M,14,Perognathus flavus
834,1978-05-06,v,M,38,Dipodomys merriami
835,1978-05-06,b,M,53,Dipodomys spectabilis
836,1978-05-06,i,F,49,Dipodomys spectabilis
837,1978-05-06,f,F,48,Dipodomys spectabilis
838,1978-05-06,b,M,37,Dipodomys merriami
839,1978-05-06,i,M,51,Dipodomys spectabilis
840,1978-05-06,f,M,37,Dipodomys merriami
841,1978-05-06,t,M,NA,Dipodomys spectabilis
842,1978-05-06,b,F,38,Dipodomys merriami
843,1978-05-06,v,F,50,Dipodomys spectabilis
844,1978-05-06,i,F,46,Dipodomys spectabilis
845,1978-05-06,b,M,32,Neotoma albigula
846,1978-05-06,i,F,NA,Dipodomys spectabilis
847,1978-05-06,t,M,35,Dipodomys merriami
848,1978-05-06,v,M,32,Neotoma albigula
849,1978-05-06,b,M,36,Dipodomys merriami
850,1978-05-06,v,F,48,Dipodomys spectabilis
851,1978-05-06,i,M,46,Dipodomys spectabilis
852,1978-05-06,m,M,36,Dipodomys merriami
853,1978-05-06,i,F,49,Dipodomys spectabilis
854,1978-05-06,i,M,36,Dipodomys merriami
855,1978-05-06,i,F,NA,Dipodomys spectabilis
856,1978-05-06,i,F,37,Dipodomys merriami
857,1978-05-06,m,NA,NA,Spermophilus spilosoma
859,1978-05-06,u,F,13,Onychomys torridus
860,1978-05-17,n,M,NA,Onychomys leucogaster
861,1978-05-17,u,F,19,Onychomys leucogaster
862,1978-05-17,e,M,52,Dipodomys spectabilis
863,1978-05-17,e,M,48,Dipodomys spectabilis
864,1978-05-17,l,F,NA,Dipodomys spectabilis
865,1978-05-17,t,F,37,Dipodomys merriami
866,1978-05-17,l,F,37,Dipodomys merriami
867,1978-05-17,f,M,37,Dipodomys merriami
868,1978-05-17,f,F,50,Dipodomys spectabilis
869,1978-05-17,t,F,33,Neotoma albigula
870,1978-05-17,v,F,49,Dipodomys spectabilis
871,1978-05-17,f,F,NA,Dipodomys spectabilis
872,1978-05-17,t,M,52,Dipodomys spectabilis
873,1978-05-17,v,F,50,Dipodomys spectabilis
874,1978-05-17,t,M,37,Dipodomys merriami
875,1978-05-17,e,F,33,Neotoma albigula
876,1978-05-17,f,M,36,Dipodomys merriami
877,1978-05-17,l,F,50,Dipodomys spectabilis
880,1978-05-18,p,M,NA,Dipodomys merriami
881,1978-05-18,r,F,35,Dipodomys merriami
882,1978-05-18,k,M,52,Dipodomys spectabilis
883,1978-05-18,q,F,20,Peromyscus maniculatus
884,1978-05-18,r,M,49,Dipodomys spectabilis
885,1978-05-18,k,M,36,Dipodomys merriami
886,1978-05-18,c,F,NA,Neotoma albigula
887,1978-05-18,k,F,34,Dipodomys merriami
888,1978-05-18,q,M,34,Dipodomys merriami
889,1978-05-18,r,F,50,Dipodomys spectabilis
890,1978-05-18,q,M,49,Dipodomys spectabilis
891,1978-05-18,q,M,35,Dipodomys merriami
892,1978-05-18,q,F,50,Dipodomys spectabilis
893,1978-05-18,n,F,48,Dipodomys spectabilis
894,1978-05-18,q,F,35,Dipodomys merriami
895,1978-05-18,d,M,50,Dipodomys spectabilis
896,1978-05-18,d,F,50,Dipodomys spectabilis
897,1978-05-18,k,M,21,Chaetodipus penicillatus
898,1978-05-18,k,F,35,Dipodomys merriami
899,1978-05-18,r,F,33,Dipodomys merriami
900,1978-05-18,o,M,37,Dipodomys merriami
901,1978-05-18,d,F,48,Dipodomys spectabilis
902,1978-05-18,d,M,NA,Dipodomys spectabilis
903,1978-05-18,n,M,35,Dipodomys merriami
904,1978-05-18,k,F,52,Dipodomys spectabilis
905,1978-05-18,q,M,33,Dipodomys merriami
906,1978-05-18,k,M,34,Dipodomys merriami
907,1978-05-18,n,F,36,Dipodomys merriami
908,1978-05-18,q,M,33,Dipodomys ordii
909,1978-05-18,d,M,36,Dipodomys merriami
910,1978-05-18,q,F,37,Dipodomys merriami
911,1978-05-19,i,F,48,Dipodomys spectabilis
912,1978-05-19,b,M,NA,Dipodomys spectabilis
913,1978-05-19,a,M,37,Dipodomys merriami
914,1978-05-19,b,F,NA,Dipodomys merriami
915,1978-05-19,m,F,18,Onychomys torridus
916,1978-05-19,h,F,50,Dipodomys spectabilis
917,1978-05-19,a,M,52,Dipodomys spectabilis
918,1978-05-19,b,F,21,Onychomys torridus
919,1978-05-19,h,M,35,Dipodomys ordii
920,1978-05-19,h,F,15,Perognathus flavus
921,1978-05-19,h,F,48,Dipodomys spectabilis
922,1978-05-19,a,M,50,Dipodomys spectabilis
923,1978-05-19,a,M,34,Dipodomys merriami
924,1978-05-19,b,M,37,Dipodomys merriami
925,1978-05-19,i,M,36,Dipodomys merriami
926,1978-05-19,a,M,35,Dipodomys ordii
927,1978-05-19,i,F,48,Dipodomys spectabilis
928,1978-05-19,a,F,NA,Dipodomys spectabilis
929,1978-05-19,a,M,48,Dipodomys spectabilis
930,1978-05-19,b,M,36,Dipodomys merriami
931,1978-05-19,i,F,46,Dipodomys spectabilis
932,1978-05-19,a,F,37,Dipodomys merriami
933,1978-05-19,b,F,20,Chaetodipus penicillatus
934,1978-05-19,b,F,47,Dipodomys spectabilis
937,1978-06-08,l,M,NA,Dipodomys spectabilis
938,1978-06-08,t,M,38,Dipodomys merriami
939,1978-06-08,h,F,51,Dipodomys spectabilis
940,1978-06-08,k,M,51,Dipodomys spectabilis
941,1978-06-08,q,M,36,Dipodomys merriami
942,1978-06-08,t,M,32,Dipodomys merriami
943,1978-06-08,h,NA,NA,Spermophilus spilosoma
944,1978-06-08,i,F,50,Dipodomys spectabilis
945,1978-06-08,l,F,49,Dipodomys spectabilis
946,1978-06-08,k,F,36,Dipodomys merriami
947,1978-06-08,q,F,33,Dipodomys merriami
948,1978-06-08,i,M,37,Dipodomys merriami
949,1978-06-08,v,F,49,Dipodomys spectabilis
950,1978-06-08,h,F,34,Dipodomys ordii
951,1978-06-08,q,F,21,Onychomys leucogaster
952,1978-06-08,t,F,34,Dipodomys merriami
953,1978-06-08,l,F,52,Dipodomys spectabilis
954,1978-06-08,v,M,36,Dipodomys merriami
955,1978-06-08,i,M,47,Dipodomys spectabilis
956,1978-06-08,q,F,49,Dipodomys spectabilis
957,1978-06-08,l,F,33,Dipodomys merriami
958,1978-06-08,t,F,36,Dipodomys merriami
959,1978-06-08,h,F,47,Dipodomys spectabilis
960,1978-06-08,l,M,NA,Dipodomys merriami
961,1978-06-08,h,M,36,Dipodomys ordii
962,1978-06-08,v,F,47,Dipodomys spectabilis
963,1978-06-08,q,M,50,Dipodomys spectabilis
964,1978-06-08,i,M,36,Dipodomys merriami
965,1978-06-08,i,F,NA,Dipodomys spectabilis
966,1978-06-08,q,M,35,Dipodomys merriami
967,1978-06-08,v,F,49,Dipodomys spectabilis
968,1978-06-08,v,M,13,Perognathus flavus
969,1978-06-08,u,M,15,Perognathus flavus
970,1978-06-08,l,F,NA,Dipodomys merriami
971,1978-06-08,q,F,32,Neotoma albigula
972,1978-06-08,i,F,NA,Dipodomys spectabilis
973,1978-06-08,i,F,47,Dipodomys spectabilis
974,1978-06-08,k,F,49,Dipodomys spectabilis
975,1978-06-08,q,F,35,Dipodomys merriami
976,1978-06-08,h,F,15,Perognathus flavus
977,1978-06-08,q,M,34,Dipodomys ordii
978,1978-06-08,u,M,18,Onychomys torridus
979,1978-06-08,k,M,NA,Dipodomys merriami
980,1978-06-08,t,M,51,Dipodomys spectabilis
981,1978-06-08,k,M,21,Chaetodipus penicillatus
982,1978-06-08,l,F,51,Dipodomys spectabilis
987,1978-06-09,f,M,36,Dipodomys merriami
988,1978-06-09,r,NA,NA,Dipodomys spectabilis
989,1978-06-09,d,M,50,Dipodomys spectabilis
990,1978-06-09,b,M,NA,Neotoma albigula
991,1978-06-09,m,M,23,Chaetodipus penicillatus
992,1978-06-09,n,M,38,Dipodomys merriami
993,1978-06-09,b,M,54,Dipodomys spectabilis
994,1978-06-09,r,F,33,Dipodomys merriami
995,1978-06-09,b,M,16,Perognathus flavus
996,1978-06-09,r,F,48,Dipodomys spectabilis
997,1978-06-09,r,M,49,Dipodomys spectabilis
998,1978-06-09,n,F,51,Dipodomys spectabilis
999,1978-06-09,r,F,34,Dipodomys merriami
1000,1978-06-09,e,F,46,Dipodomys spectabilis
1001,1978-06-09,r,F,34,Dipodomys merriami
1002,1978-06-09,n,M,NA,Spermophilus spilosoma
1003,1978-06-09,a,M,53,Dipodomys spectabilis
1004,1978-06-09,f,F,50,Dipodomys spectabilis
1005,1978-06-09,e,M,54,Dipodomys spectabilis
1006,1978-06-09,f,M,37,Dipodomys merriami
1007,1978-06-09,a,F,37,Dipodomys merriami
1008,1978-06-09,r,F,32,Dipodomys merriami
1009,1978-06-09,c,F,20,Onychomys torridus
1010,1978-06-09,m,F,47,Dipodomys spectabilis
1011,1978-06-09,a,M,52,Dipodomys spectabilis
1012,1978-06-09,f,M,46,Dipodomys spectabilis
1013,1978-06-09,a,M,35,Dipodomys ordii
1014,1978-06-09,f,F,50,Dipodomys spectabilis
1015,1978-06-09,a,F,NA,Dipodomys spectabilis
1016,1978-06-09,d,F,49,Dipodomys spectabilis
1017,1978-06-09,e,F,36,Dipodomys merriami
1018,1978-06-09,b,M,36,Dipodomys merriami
1019,1978-06-09,a,F,49,Dipodomys spectabilis
1020,1978-06-09,p,M,38,Dipodomys merriami
1021,1978-06-09,a,M,49,Dipodomys spectabilis
1022,1978-06-09,f,M,37,Dipodomys merriami
1023,1978-06-09,d,F,49,Dipodomys spectabilis
1024,1978-06-09,d,M,50,Dipodomys spectabilis
1025,1978-06-09,n,M,35,Dipodomys merriami
1026,1978-06-09,m,M,22,Onychomys leucogaster
1027,1978-06-09,m,F,19,Onychomys torridus
1028,1978-06-09,m,F,36,Dipodomys merriami
1029,1978-06-09,r,M,32,Neotoma albigula
1031,1978-07-07,i,F,51,Dipodomys spectabilis
1032,1978-07-07,k,M,22,Chaetodipus penicillatus
1033,1978-07-07,l,F,38,Dipodomys merriami
1034,1978-07-07,q,M,35,Dipodomys merriami
1035,1978-07-07,l,M,31,Dipodomys merriami
1036,1978-07-07,l,F,51,Dipodomys spectabilis
1037,1978-07-07,k,M,52,Dipodomys spectabilis
1038,1978-07-07,t,F,33,Dipodomys merriami
1039,1978-07-07,k,F,37,Dipodomys merriami
1040,1978-07-07,l,M,53,Dipodomys spectabilis
1041,1978-07-07,q,M,37,Dipodomys merriami
1042,1978-07-07,h,M,35,Dipodomys ordii
1043,1978-07-07,q,M,36,Dipodomys merriami
1044,1978-07-07,v,F,50,Dipodomys spectabilis
1045,1978-07-07,h,F,49,Dipodomys spectabilis
1046,1978-07-07,l,F,51,Dipodomys spectabilis
1047,1978-07-07,f,F,50,Dipodomys spectabilis
1048,1978-07-07,h,F,35,Dipodomys merriami
1049,1978-07-07,i,M,37,Dipodomys merriami
1050,1978-07-07,v,F,49,Dipodomys spectabilis
1051,1978-07-07,h,F,50,Dipodomys spectabilis
1052,1978-07-07,q,F,33,Dipodomys merriami
1053,1978-07-07,l,M,35,Dipodomys merriami
1054,1978-07-07,v,F,52,Dipodomys spectabilis
1055,1978-07-07,q,M,51,Dipodomys spectabilis
1056,1978-07-07,q,F,36,Dipodomys merriami
1057,1978-07-07,k,F,51,Dipodomys spectabilis
1058,1978-07-07,l,F,35,Dipodomys merriami
1059,1978-07-07,q,F,48,Dipodomys spectabilis
1060,1978-07-07,l,M,37,Dipodomys merriami
1061,1978-07-07,b,F,38,Dipodomys merriami
1062,1978-07-07,b,F,37,Dipodomys merriami
1063,1978-07-07,i,F,49,Dipodomys spectabilis
1064,1978-07-07,u,M,16,Perognathus flavus
1065,1978-07-07,i,M,37,Dipodomys merriami
1066,1978-07-07,l,M,52,Dipodomys spectabilis
1067,1978-07-07,l,F,19,Onychomys torridus
1068,1978-07-07,q,F,20,Onychomys leucogaster
1069,1978-07-07,i,F,50,Dipodomys spectabilis
1070,1978-07-07,q,M,35,Dipodomys ordii
1075,1978-07-08,m,M,38,Dipodomys merriami
1076,1978-07-08,o,F,21,Chaetodipus penicillatus
1077,1978-07-08,d,M,50,Dipodomys spectabilis
1078,1978-07-08,o,F,23,Chaetodipus penicillatus
1079,1978-07-08,r,M,50,Dipodomys spectabilis
1080,1978-07-08,n,F,36,Dipodomys merriami
1081,1978-07-08,n,M,33,Neotoma albigula
1082,1978-07-08,a,F,38,Dipodomys merriami
1083,1978-07-08,c,F,34,Neotoma albigula
1084,1978-07-08,d,F,36,Dipodomys merriami
1085,1978-07-08,r,M,36,Dipodomys merriami
1086,1978-07-08,n,F,51,Dipodomys spectabilis
1087,1978-07-08,c,M,34,Neotoma albigula
1088,1978-07-08,n,M,23,Chaetodipus penicillatus
1089,1978-07-08,p,M,38,Dipodomys merriami
1090,1978-07-08,r,F,35,Dipodomys merriami
1091,1978-07-08,r,F,51,Dipodomys spectabilis
1092,1978-07-08,m,F,36,Dipodomys merriami
1093,1978-07-08,a,M,51,Dipodomys spectabilis
1094,1978-07-08,r,F,34,Dipodomys merriami
1095,1978-07-08,e,F,36,Dipodomys merriami
1096,1978-07-08,e,M,52,Dipodomys spectabilis
1097,1978-07-08,a,M,51,Dipodomys spectabilis
1098,1978-07-08,p,M,36,Dipodomys merriami
1099,1978-07-08,d,F,49,Dipodomys spectabilis
1100,1978-07-08,e,M,50,Dipodomys spectabilis
1101,1978-07-08,a,F,NA,Dipodomys spectabilis
1102,1978-07-08,d,F,49,Dipodomys spectabilis
1103,1978-07-08,a,F,NA,Dipodomys spectabilis
1104,1978-07-08,n,F,38,Dipodomys merriami
1105,1978-07-08,d,F,51,Dipodomys spectabilis
1106,1978-07-08,d,M,51,Dipodomys spectabilis
1107,1978-08-04,l,F,49,Dipodomys spectabilis
1108,1978-08-04,q,M,20,Peromyscus eremicus
1109,1978-08-04,v,M,37,Dipodomys merriami
1110,1978-08-04,q,F,19,Peromyscus eremicus
1111,1978-08-04,h,F,51,Dipodomys spectabilis
1112,1978-08-04,q,M,35,Dipodomys merriami
1113,1978-08-04,t,F,35,Dipodomys merriami
1114,1978-08-04,u,NA,NA,Onychomys torridus
1115,1978-08-04,l,F,49,Dipodomys spectabilis
1116,1978-08-04,l,M,22,Chaetodipus penicillatus
1117,1978-08-04,t,M,20,Onychomys leucogaster
1118,1978-08-04,q,F,48,Dipodomys spectabilis
1119,1978-08-04,l,M,33,Neotoma albigula
1120,1978-08-04,k,F,30,Dipodomys merriami
1121,1978-08-04,q,M,38,Dipodomys merriami
1122,1978-08-04,k,M,53,Dipodomys spectabilis
1123,1978-08-04,q,F,33,Dipodomys merriami
1124,1978-08-04,u,M,15,Perognathus flavus
1125,1978-08-04,l,M,38,Dipodomys merriami
1126,1978-08-04,t,F,22,Chaetodipus penicillatus
