datetime,scientific_name,user,place_guess,longitude,latitude,image_url,quality_grade,description
2021-04-30T14:05:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124276187/medium.jpeg,research,
2021-04-30T14:04:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124276111/medium.jpeg,research,
2021-04-30T14:04:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124276023/medium.jpeg,research,
2021-04-30T14:04:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275986/medium.jpeg,research,
2021-04-30T14:04:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275942/medium.jpeg,research,
2021-04-30T14:04:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275918/medium.jpeg,research,
2021-04-30T14:03:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275896/medium.jpeg,research,
2021-04-30T14:03:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275861/medium.jpeg,research,
2021-04-30T14:03:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275822/medium.jpeg,research,
2021-04-30T14:02:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275768/medium.jpeg,research,
2021-04-30T14:03:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275793/medium.jpeg,research,
2021-04-30T14:02:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275742/medium.jpeg,research,
2021-04-30T13:59:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275547/medium.jpeg,research,
2021-04-30T13:58:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124275306/medium.jpeg,research,
2021-04-30T13:57:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1217048614,39.0393954523,https://inaturalist-open-data.s3.amazonaws.com/photos/124274780/medium.jpeg,research,
2021-04-30T13:55:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1215590242,39.0393759563,https://inaturalist-open-data.s3.amazonaws.com/photos/124270142/medium.jpeg,research,
2021-04-30T13:49:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1215590242,39.0393759563,https://inaturalist-open-data.s3.amazonaws.com/photos/124269657/medium.jpeg,research,
2021-04-30T13:47:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1215590242,39.0393759563,https://inaturalist-open-data.s3.amazonaws.com/photos/124269569/medium.jpeg,research,
2021-04-30T13:46:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1215590242,39.0393759563,https://inaturalist-open-data.s3.amazonaws.com/photos/124269518/medium.jpeg,research,
2021-04-30T13:45:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1215590242,39.0393759563,https://inaturalist-open-data.s3.amazonaws.com/photos/124269491/medium.jpeg,research,
2021-04-30T13:45:00Z,Magicicada,zdanko,"North Bethesda, MD, USA",-77.1215590242,39.0393759563,https://inaturalist-open-data.s3.amazonaws.com/photos/124269458/medium.jpeg,research,
2021-04-30T13:07:03Z,Magicicada,hthrd,"Broad Run, VA, USA",-77.4657944444,39.0732333333,https://inaturalist-open-data.s3.amazonaws.com/photos/124266043/medium.jpeg,research,
2021-04-30T12:16:01Z,Magicicada,laurabankey,"Lhirondelle Club Rd, Towson, MD, US",-76.6466,39.391205,https://inaturalist-open-data.s3.amazonaws.com/photos/124262673/medium.jpg,research,
2021-04-30T12:28:02Z,Magicicada,mduffy,"Woodstock, MD, USA",-76.87506366,39.31624266,https://inaturalist-open-data.s3.amazonaws.com/photos/124237176/medium.jpeg,research,
2021-04-29T14:40:42Z,Magicicada,maxmiley,"Northside, Ann Arbor, MI, USA",-83.7209638889,42.3030055556,https://static.inaturalist.org/photos/124229247/medium.jpeg,research,
2021-04-30T11:43:00Z,Magicicada,linkmdavis,"Fulshaw Craeg, Montgomery Co., 124 King Rd, Green Lane, PA 18054, USA",-75.419428,40.337672,https://inaturalist-open-data.s3.amazonaws.com/photos/124206786/medium.jpg,research,
2021-04-30T14:47:31Z,Magicicada,regan_seeman7,"Richmond, IN, US",-84.9175880252,39.8161656022,https://inaturalist-open-data.s3.amazonaws.com/photos/124196855/medium.jpg,research,
2021-04-23T14:58:56Z,Magicicada,m-williams,"Kenton, OH, US",-83.6225366667,40.5688133333,https://static.inaturalist.org/photos/124188136/medium.jpg,research,
2021-04-30T14:54:38Z,Magicicada,hannahgrushon,"Richmond, IN, US",-84.9176166667,39.8153883333,https://inaturalist-open-data.s3.amazonaws.com/photos/124184453/medium.jpg,research,
2021-04-30T14:49:33Z,Magicicada,peterjohnson77,"Richmond, IN, US",-84.9179840461,39.8161950522,https://inaturalist-open-data.s3.amazonaws.com/photos/124199331/medium.jpg,research,
2021-04-30T14:52:03Z,Magicicada,egearin,"Tilden Pl NW, Washington, DC, US",-77.0528690214,38.9418652672,https://static.inaturalist.org/photos/124182622/medium.jpg,needs_id,
2021-04-30T14:47:45Z,Magicicada,hannahbart,"Richmond, IN, US",-84.9179616667,39.8161883333,https://inaturalist-open-data.s3.amazonaws.com/photos/124182157/medium.jpg,research,
2021-04-30T14:47:51Z,Magicicada,erwagner19,"Richmond, IN, US",-84.917310644,39.8159956886,https://inaturalist-open-data.s3.amazonaws.com/photos/124181684/medium.jpg,research,
2021-04-30T14:46:40Z,Magicicada,prodrunkllama,"Richmond, IN, US",-84.9175619335,39.8161717505,https://inaturalist-open-data.s3.amazonaws.com/photos/124181559/medium.jpg,research,
2021-04-30T13:34:31Z,Magicicada,mjmwx,"Capitol Hill, Washington, DC, USA",-76.9988184997,38.8813699,https://inaturalist-open-data.s3.amazonaws.com/photos/124157756/medium.jpeg,research,
2021-04-30T09:07:00Z,Magicicada,rinwolfe,"Severna Park, MD, USA",-76.5807205465,39.1031650362,https://inaturalist-open-data.s3.amazonaws.com/photos/124147714/medium.jpeg,research,
2021-04-30T12:12:35Z,Magicicada,cicada123,"Spinner Ave, Sharonville, OH, US",-84.4106755339,39.2718503729,https://inaturalist-open-data.s3.amazonaws.com/photos/124116890/medium.jpg,research,Cicada tunnel—Brood X.
2021-04-30T12:01:24Z,Magicicada,casadoray,"Huntley Meadows Park, Alexandria, VA, US",-77.0984722954,38.7568924763,https://inaturalist-open-data.s3.amazonaws.com/photos/124112534/medium.jpg,research,
2021-04-30T12:01:25Z,Magicicada,capitalnaturalist,"Huntley Meadows Park, Alexandria, VA, US",-77.0983156368,38.7567547217,https://static.inaturalist.org/photos/124112356/medium.jpg,research,
2021-04-30T10:07:50Z,Magicicada,ggiammarinaro,"California Woods Nature Preserve, Cincinnati, OH, US",-84.4156565052,39.0765653132,https://inaturalist-open-data.s3.amazonaws.com/photos/124066933/medium.jpg,research,
2021-04-30T09:34:56Z,Magicicada,emlostanley,"Celadon Rd, Owings Mills, MD, US",-76.730995,39.4179383333,https://inaturalist-open-data.s3.amazonaws.com/photos/124061632/medium.jpg,research,
2021-04-30T09:44:16Z,Magicicada,jules48,"Douglas Dam Rd, Strawberry Plains, TN, US",-83.6415466667,36.0146027833,https://static.inaturalist.org/photos/124058736/medium.jpg,research,
2021-04-30T09:05:28Z,Magicicada,kelley32,"Hampstead, MD 21074, USA",-76.8908333333,39.5775,https://static.inaturalist.org/photos/124054673/medium.jpeg,research,Plus damage from animals digging up larvae 
2021-04-30T08:19:46Z,Magicicada,kelciebrown,"Childersburg, AL, USA",-86.36216347,33.26995616,https://inaturalist-open-data.s3.amazonaws.com/photos/124049825/medium.jpeg,research,
2021-04-30T08:18:41Z,Magicicada,kelciebrown,"Childersburg, AL, USA",-86.3622365892,33.2699586392,https://inaturalist-open-data.s3.amazonaws.com/photos/124049598/medium.jpeg,research,
2021-04-30T08:51:46Z,Magicicada,etotin,"Rockville Civic Center Park, Rockville, MD, US",-77.1269528333,39.088,https://inaturalist-open-data.s3.amazonaws.com/photos/124042793/medium.jpg,research,
2021-04-30T07:46:39Z,Magicicada,etotin,"Avery Rd, Rockville, MD, US",-77.1256471667,39.0874861667,https://inaturalist-open-data.s3.amazonaws.com/photos/124035380/medium.jpg,research,
2021-04-30T08:07:13Z,Magicicada,capitalnaturalist,"Huntley Meadows Park, Alexandria, VA, US",-77.1165889779,38.7579209609,https://static.inaturalist.org/photos/124030163/medium.jpg,research,
2021-04-29T13:06:13Z,Magicicada,imasongster,"Great Falls, VA, USA",-77.309628,39.0366709722,https://static.inaturalist.org/photos/123968650/medium.jpeg,research,
2021-04-28T15:56:58Z,Magicicada,phyloforfun,Superior Charter Township,-83.6376190186,42.304775238,https://static.inaturalist.org/photos/123962248/medium.jpeg,research,
2021-04-28T15:16:25Z,Magicicada,phyloforfun,Ypsilanti,-83.6584243774,42.2533988953,https://static.inaturalist.org/photos/123962189/medium.jpeg,research,
2021-04-28T15:09:50Z,Magicicada,phyloforfun,Superior Charter Township,-83.6391677856,42.3044662476,https://static.inaturalist.org/photos/123961539/medium.jpeg,research,
2021-04-17T19:02:21Z,Magicicada,krosenthal,"Virginia, US",-77.38859008,38.8271583657,https://inaturalist-open-data.s3.amazonaws.com/photos/123959896/medium.jpg,research,
2021-04-17T15:08:50Z,Magicicada,krosenthal,"Gulf Branch Nature Center & Park, Arlington, VA, US",-77.1215833333,38.919045,https://inaturalist-open-data.s3.amazonaws.com/photos/123959686/medium.jpg,research,
2021-04-30T00:00:12Z,Magicicada,dbarber,"Fifth St N, Arlington, VA, US",-77.0935833333,38.879495,https://inaturalist-open-data.s3.amazonaws.com/photos/123950443/medium.jpg,research,
2021-04-27T20:39:20Z,Magicicada,dscantle,United States,-77.0913586931,38.812460805,https://static.inaturalist.org/photos/123907238/medium.jpg,research,Brood x coming through!
2021-04-29T14:35:42Z,Magicicada,hookercornerbutterflyprairie,"N Rainsville Rd, Pine Village, IN, US",-87.3142616667,40.44885,https://inaturalist-open-data.s3.amazonaws.com/photos/123879728/medium.jpg,research,
2021-04-29T12:04:10Z,Magicicada,reyeya,"Cherry Hill Rd, Princeton, NJ, US",-74.6713783333,40.3713533333,https://inaturalist-open-data.s3.amazonaws.com/photos/123879263/medium.jpg,research,
2021-04-29T17:11:03Z,Magicicada,arlo_nemerson,"Greenspring Ave, Baltimore, MD, US",-76.6682920699,39.361955286,https://static.inaturalist.org/photos/123871389/medium.jpg,research,
2021-04-27T19:42:56Z,Magicicada,kbitt,"Colesville, MD, USA",-76.9850930572,39.0832950323,https://inaturalist-open-data.s3.amazonaws.com/photos/123869645/medium.jpeg,research,Brood X Cicada
2021-04-29T08:43:28Z,Magicicada,roshan2010,"Burnt Mountain Path, Columbia, MD, US",-76.8006216667,39.1958466667,https://inaturalist-open-data.s3.amazonaws.com/photos/123862633/medium.jpg,research,Nymph underground. Not identifiable to species 
2021-04-29T15:48:48Z,Magicicada,ticklover42,"Virginia, US",-77.3083225909,38.9873316291,https://inaturalist-open-data.s3.amazonaws.com/photos/123859207/medium.jpg,research,
2021-04-29T15:49:05Z,Magicicada,scar2004,"Queenstown Rd, Severn, MD, US",-76.6794966667,39.1540721667,https://inaturalist-open-data.s3.amazonaws.com/photos/123857646/medium.jpg,research,
2021-04-29T15:50:05Z,Magicicada,scar2004,"Queenstown Rd, Severn, MD, US",-76.679520635,39.1540742806,https://inaturalist-open-data.s3.amazonaws.com/photos/123857341/medium.jpg,research,
2021-04-29T12:00:15Z,Magicicada,rpwhalen,"Yarnell Rd, Knoxville, TN, US",-84.1841592094,35.9147610041,https://static.inaturalist.org/photos/123856203/medium.jpg,research,
2021-04-29T15:08:15Z,Magicicada,sdlehman_1,"NC-268, Elkin, NC, US",-80.8838226467,36.2497469164,https://inaturalist-open-data.s3.amazonaws.com/photos/123849899/medium.jpg,research,
2021-04-29T14:24:10Z,Magicicada,dnem,"Greenspring Ave, Baltimore, MD, US",-76.6684266737,39.3621873657,https://inaturalist-open-data.s3.amazonaws.com/photos/125259669/medium.jpg,research,
2021-04-12T18:15:18Z,Magicicada,nataliedell,"Empire Pl, Greenbelt, MD, US",-76.883387413,39.0099729081,https://inaturalist-open-data.s3.amazonaws.com/photos/123795317/medium.jpg,research,Mud turret and hole before emergence 
2021-04-28T09:57:53Z,Magicicada,sandra678,"Connecticut Ave, Chevy Chase View, MD, US",-77.0756528333,39.0208555,https://static.inaturalist.org/photos/123795295/medium.jpg,research,
2021-04-17T15:37:29Z,Magicicada,ashley_bradford,"Arkendale Rd, Alexandria, VA, US",-77.0710138333,38.783405,https://inaturalist-open-data.s3.amazonaws.com/photos/123749307/medium.jpg,research,"These were a mystery. I was weeding the mulch, and occasionally would come across one of these “collars”, lying loose on the surface of the ground. My finger is in one for relative scale. They were not attached like chimneys. I couldn’t tell if they are actually chambers that have become empty, or, later when I read of cicada hole chimneys, I wondered if that’s what they were, but then why loose and disconnected? They were all found near each other."
2021-04-28T09:42:02Z,Magicicada,carrieseltzer,"Fourth St NE, Washington, DC, US",-76.9991083333,38.928305,https://inaturalist-open-data.s3.amazonaws.com/photos/123749018/medium.jpg,research,
2021-04-28T23:53:35Z,Magicicada,jctroxler,"Springbrook Rd, Knoxville, TN, US",-84.0223990362,35.9883563781,https://inaturalist-open-data.s3.amazonaws.com/photos/123745306/medium.jpg,research,
2021-04-26T14:50:37Z,Magicicada,saucekay,"Gephart Dr, Cumberland, MD, US",-78.782692047,39.6491476666,https://inaturalist-open-data.s3.amazonaws.com/photos/123733204/medium.jpg,research,
2021-04-26T13:47:10Z,Magicicada,sarahschaeffer,"Carroll County, US-MD, US",-77.01199696,39.3584901312,https://static.inaturalist.org/photos/123712514/medium.jpg,research,
2021-04-28T08:15:59Z,Magicicada,laurabankey,"Woodbrook Ln, Baltimore, MD, US",-76.6379916667,39.38098,https://inaturalist-open-data.s3.amazonaws.com/photos/123710029/medium.jpg,research,
2021-04-24T22:19:00Z,Magicicada,antoniw,"Michigan, US",-83.7645501881,42.2996514133,https://inaturalist-open-data.s3.amazonaws.com/photos/123709933/medium.jpeg,research,Close to hundreds of these under fallen logs in this particular forest.
2021-04-28T20:03:44Z,Magicicada,nhf,"Festival at Bel Air, Bel Air, MD, US",-76.325345412,39.4924513344,https://inaturalist-open-data.s3.amazonaws.com/photos/123708468/medium.jpg,research,
2021-04-28T17:08:48Z,Magicicada,terrymct,"Lumar Dr, Fort Washington, MD, US",-76.9479896962,38.7841649654,https://static.inaturalist.org/photos/123677348/medium.jpg,research,
2021-04-28T16:27:01Z,Magicicada,jesse_smith1,"Campbell Dr, Alexandria, VA, US",-77.0859965568,38.7989366504,https://static.inaturalist.org/photos/123669935/medium.jpg,research,
2021-04-28T15:45:39Z,Magicicada,sherri_raderstorf,"Crimson Creek Ln, Dayton, OH, US",-84.2051511104,39.6597129963,https://static.inaturalist.org/photos/123663224/medium.jpg,research,
2021-04-28T11:54:33Z,Magicicada,christyferguson,"Jug Bay Natural Area, Upper Marlboro, MD, US",-76.70826667,38.76680833,https://static.inaturalist.org/photos/123662392/medium.jpg,research,
2021-04-28T15:15:34Z,Magicicada,mccombs_ally,Dahlonega,-84.0286331177,34.5364875793,https://inaturalist-open-data.s3.amazonaws.com/photos/124584259/medium.jpeg,research,
2021-04-27T20:45:48Z,Magicicada,donkeyman,United States,-84.6072603346,39.5480344565,https://inaturalist-open-data.s3.amazonaws.com/photos/123648704/medium.jpeg,research,"Brood X very soon!! Found under log, in emergence hole"
2021-04-28T12:45:45Z,Magicicada,laura_mandeville,"25th Pl, Temple Hills, MD, US",-76.9592349698,38.8421324501,https://static.inaturalist.org/photos/123627333/medium.jpg,research,
2021-04-25T12:52:42Z,Magicicada,jasonmattis,"Jeffery Rd, Great Falls, VA, US",-77.2592783333,39.0206445,https://inaturalist-open-data.s3.amazonaws.com/photos/123624953/medium.jpg,research,
2021-04-28T12:21:21Z,Magicicada,joshlevesque1,"Westminster, MD 21158, USA",-76.99292363,39.65001063,https://static.inaturalist.org/photos/123624365/medium.jpeg,research,
2021-04-28T09:39:50Z,Magicicada septendecim,lovemyleo,"Vista Hills Rd, Murphy, NC, US",-84.2676166667,35.0074083333,https://inaturalist-open-data.s3.amazonaws.com/photos/123620811/medium.jpg,research,
2021-04-28T10:02:18Z,Magicicada,khm__,"Brompton Ln, Greenhills, OH, US",-84.5311813926,39.2624514236,https://inaturalist-open-data.s3.amazonaws.com/photos/123612007/medium.jpg,needs_id,
2021-04-28T09:30:22Z,Magicicada,efowl42,Frankfort,-84.8732836917,38.2008936169,https://inaturalist-open-data.s3.amazonaws.com/photos/123606560/medium.jpeg,research,First adult cicada for brood x!
2021-04-28T10:15:33Z,Magicicada,mateusz_j,"Wells Pkwy E, University Park, MD, US",-76.9455181341,38.9721410986,https://static.inaturalist.org/photos/123604386/medium.jpg,research,
2021-04-28T10:13:41Z,Magicicada,roshan2010,"Burnt Mountain Path, Columbia, MD, US",-76.8006583333,39.1958416667,https://inaturalist-open-data.s3.amazonaws.com/photos/123708845/medium.jpg,research,Nymph underground. Not identifiable to species 
2021-04-28T09:25:53Z,Magicicada,sssbbc,"Sunbury, OH, US",-82.820647642,40.2595377305,https://inaturalist-open-data.s3.amazonaws.com/photos/123599073/medium.jpg,research,
2021-04-28T08:37:03Z,Magicicada,maraboustork,"Smith Ave, Baltimore, MD, US",-76.6601033333,39.3719666667,https://inaturalist-open-data.s3.amazonaws.com/photos/123593426/medium.jpg,research,
2021-04-18T16:51:44Z,Magicicada,graytreefrog,"Parkhurst Park, Arlington, VA, US",-77.1430873638,38.8894472856,https://inaturalist-open-data.s3.amazonaws.com/photos/123523358/medium.jpg,research,The emergence is imminent...
2021-04-18T16:45:17Z,Magicicada,graytreefrog,"Parkhurst Park, Arlington, VA, US",-77.1425244624,38.8894132266,https://inaturalist-open-data.s3.amazonaws.com/photos/123522338/medium.jpg,research,
2021-04-27T15:04:22Z,Magicicada,ali_interprets,"Oneida Township, PA, USA",-78.0017289722,40.519742,https://inaturalist-open-data.s3.amazonaws.com/photos/123452825/medium.jpeg,research,
